"id_estado","id_municipio","setor","ano","renda","escolaridade","populacao","ano_fe","mun_fe","y"
6,6095,"ServiC'os",2018,125,11.1,256465,-8.38418366573751,11.6045004271436,3.5037219646119
6,6095,"ServiC'os",2019,117,11.1,257418,-12.8845541391056,11.6045004271436,-2.04470654925719
6,6095,"ServiC'os",2020,147,11.1,258366,-12.4358603963628,11.6045004271436,-0.327876297453954
6,6096,"Industria",2011,48.2,10.4,125339,-1.02108728839085,11.8082814862253,12.9769767171616
6,6096,"Industria",2012,60,10.4,126289,-2.32233663043007,11.8082814862253,8.51293745186126
6,6096,"Industria",2013,75,10.3,126866,-3.72857253625989,11.8082814862253,7.4367193243492
6,6096,"Industria",2014,93,10.3,127167,-5.88201934518293,11.8082814862253,4.68963457957315
6,6096,"Industria",2015,129,10.1,128143,-6.92420734267216,11.8082814862253,4.83869701773241
6,6096,"Industria",2016,179,10.1,128628,-7.02912491932511,11.8082814862253,6.33432269266732
6,6096,"Industria",2017,154,10.2,129819,-8.9913624530891,11.8082814862253,2.08261178914207
6,6096,"Industria",2018,202,10.2,130697,-8.59248444065452,11.8082814862253,2.2473445772542
6,6096,"Industria",2019,221,10.1,131357,-11.5446517631644,11.8082814862253,1.91532443893783
6,6096,"Industria",2020,295,10.3,131583,-10.3144091705326,11.8082814862253,1.19528225397341
6,6097,"ServiC'os",2011,39,9.2,208004,-1.04483690834604,11.3597523163306,11.0453787937683
6,6097,"ServiC'os",2012,48,9.2,210019,-2.71077567897737,11.3597523163306,9.82485756902343
6,6097,"ServiC'os",2013,61,9.2,211389,-3.72106471995357,11.3597523163306,9.36218615241233
6,6097,"ServiC'os",2014,73,9.4,212692,-5.59532855451107,11.3597523163306,4.13098737602936
6,6097,"ServiC'os",2015,79,9.6,212954,-5.33896069508046,11.3597523163306,5.46450962719948
6,6097,"ServiC'os",2016,64,9.4,215041,-7.88895400729962,11.3597523163306,2.31513628105456
6,6097,"ServiC'os",2017,51,9.5,216549,-7.71581317321397,11.3597523163306,3.39839921698999
6,6097,"ServiC'os",2018,63,9.6,217278,-8.93991802446544,11.3597523163306,2.70456804894664
6,6097,"ServiC'os",2019,60,9.6,218467,-11.3879923647037,11.3597523163306,0.31094756316356
6,6097,"ServiC'os",2020,66,9.6,219705,-10.7559475570451,11.3597523163306,0.0255997040359303
6,6098,"Industria",2011,59,8.4,59081,-1.34604017995298,11.5354805827141,9.18092359235211
6,6098,"Industria",2012,67,8.4,59285,-2.25032281479798,11.5354805827141,9.06190411175865
6,6098,"Industria",2013,63,8.5,59796,-3.73102937126532,11.5354805827141,7.43765010330464
6,6098,"Industria",2014,57,8.5,60033,-4.29245485598221,11.5354805827141,7.70891196528346
6,6098,"Industria",2015,61,8.6,60278,-6.75843737728428,11.5354805827141,5.16104399373587
6,6098,"Industria",2016,69,8.6,60554,-6.33759086974896,11.5354805827141,6.19182417378754
6,6098,"Industria",2017,63,8.6,60784,-9.64798597642221,11.5354805827141,0.205007223360504
6,6098,"Industria",2018,80,8.5,61227,-11.952598917298,11.5354805827141,1.10710556507131
6,6098,"Industria",2019,78,8.4,61709,-10.457845578203,11.5354805827141,2.07298425092148
6,6098,"Industria",2020,96,8.5,61991,-12.6537908159662,11.5354805827141,-1.53828062433739
6,6099,"Industria",2011,81.5,8.4,72158,-1.19034836173523,11.4824063571636,9.1822161020431
6,6099,"Industria",2012,86,8.5,72630,-2.88564604893327,11.4824063571636,9.22179612107111
6,6099,"Industria",2013,115,8.5,73147,-3.39986404892989,11.4824063571636,7.75594263827449
6,6099,"Industria",2014,130,8.5,73569,-5.41529441531748,11.4824063571636,7.74134130529541
6,6099,"Industria",2015,175,8.5,74071,-5.04579152388033,11.4824063571636,7.10913551126913
6,6099,"Industria",2016,218,8.6,74603,-6.94229163369164,11.4824063571636,3.86314594832695
6,6099,"Industria",2017,304,8.7,75329,-8.67421886208467,11.4824063571636,2.89819991621856
6,6099,"Industria",2018,273,8.8,75695,-11.8658648906276,11.4824063571636,-0.169266848988729
6,6099,"Industria",2019,354,8.8,76347,-9.75678335723933,11.4824063571636,0.738830357376307
6,6099,"Industria",2020,458,8.8,76618,-12.5552518351469,11.4824063571636,-0.700605400594037
6,6100,"ServiC'os",2011,57.7,9.6,99248,-1.44378040672746,11.2381951799616,10.8634695972021
6,6100,"ServiC'os",2012,77,9.7,99899,-2.67083346191794,11.2381951799616,7.0415745947158
6,6100,"ServiC'os",2013,78,9.8,100251,-3.06475820601918,11.2381951799616,7.74616152522875
6,6100,"ServiC'os",2014,81,9.7,100865,-5.85523366415873,11.2381951799616,6.60770530443099
6,6100,"ServiC'os",2015,104,9.6,101298,-7.28405448957346,11.2381951799616,4.8018098997211
6,6100,"ServiC'os",2016,107,9.7,102061,-6.93015654548071,11.2381951799616,4.03995176292867
6,6100,"ServiC'os",2017,97,9.7,102553,-9.09712194022723,11.2381951799616,2.73775811333469
6,6100,"ServiC'os",2018,100,9.7,103180,-8.28342035692185,11.2381951799616,2.96353203531793
6,6100,"ServiC'os",2019,95,9.6,104057,-12.5749833520968,11.2381951799616,-0.980300272937419
6,6100,"ServiC'os",2020,87,9.7,104479,-14.643480849918,11.2381951799616,-2.10830791912367
6,6101,"Industria",2011,52.2,7.9,84646,-1.0404739275109,11.4374398527434,8.91744806460551
6,6101,"Industria",2012,60,8,84888,-2.94652578933164,11.4374398527434,8.01696105762359
6,6101,"Industria",2013,64,8,84979,-3.38995235168841,11.4374398527434,7.32388046664946
6,6101,"Industria",2014,86,8.1,85382,-5.12921302765608,11.4374398527434,5.84593174187865
6,6101,"Industria",2015,108,8,85828,-5.58517019671854,11.4374398527434,5.5211782805976
6,6101,"Industria",2016,150,8,86117,-6.75632107397541,11.4374398527434,3.57425299763393
6,6101,"Industria",2017,137,8,86669,-7.19525066867936,11.4374398527434,5.21005084331242
6,6101,"Industria",2018,118,7.9,87071,-8.35168049763888,11.4374398527434,2.88150857105059
6,6101,"Industria",2019,153,7.9,87456,-11.5378049269784,11.4374398527434,1.80105131492905
6,6101,"Industria",2020,132,7.9,88179,-12.9736993112601,11.4374398527434,-1.10230575320726
6,6102,"ServiC'os",2011,28,7.9,149255,-1.15130374056753,11.463480427023,9.77273241191355
6,6102,"ServiC'os",2012,28,7.9,150683,-2.44252435467206,11.463480427023,9.95592378821127
6,6102,"ServiC'os",2013,22,7.9,151181,-4.32242099172436,11.463480427023,7.34403475354356
6,6102,"ServiC'os",2014,30,7.9,151996,-5.55705674784258,11.463480427023,6.5082565428019
6,6102,"ServiC'os",2015,36,7.9,153442,-7.35594354337081,11.463480427023,4.14727244447032
6,6102,"ServiC'os",2016,37,8,153644,-7.67190158204176,11.463480427023,2.2872926605635
6,6102,"ServiC'os",2017,33,8,154708,-9.90328865591437,11.463480427023,1.07975382987013
6,6102,"ServiC'os",2018,36,8,156062,-11.7078670859337,11.463480427023,-2.01054102611893
6,6102,"ServiC'os",2019,36,8,157374,-11.5483152478701,11.463480427023,0.415135363210998
6,6102,"ServiC'os",2020,46,8,158609,-13.2350565074012,11.463480427023,1.0308483196506
6,6103,"Industria",2011,43.6,8.6,87147,-1.22026426054072,11.337942991592,10.3654503065356
6,6103,"Industria",2012,51,8.6,87575,-2.13931793277152,11.337942991592,8.27608987274747
6,6103,"Industria",2013,49,8.7,88405,-3.04369958478492,11.337942991592,8.3749487605799
6,6103,"Industria",2014,59,8.7,89063,-5.32744442252442,11.337942991592,5.96062043484698
6,6103,"Industria",2015,75,8.7,89914,-6.88519445247948,11.337942991592,3.77564510369065
6,6103,"Industria",2016,101,8.7,90465,-7.75993171613663,11.337942991592,4.68053321250498
6,6103,"Industria",2017,87,8.7,91036,-9.55622892733663,11.337942991592,2.36447509140282
6,6103,"Industria",2018,95,8.7,91726,-10.1376072978601,11.337942991592,1.08737832791072
6,6103,"Industria",2019,120,8.7,92241,-9.45078837079927,11.337942991592,1.10057383742941
6,6103,"Industria",2020,159,8.8,92826,-11.9241903570946,11.337942991592,-0.849210405534773
6,6104,"ServiC'os",2011,97.7,10.1,147128,-1.28587981720921,11.3749418691732,8.87964340942328
6,6104,"ServiC'os",2012,91,10.1,147402,-2.95244918670505,11.3749418691732,6.24020189059293
6,6104,"ServiC'os",2013,126,9.9,147994,-3.28834173514042,11.3749418691732,6.88638526170166
6,6104,"ServiC'os",2014,173,9.9,149213,-4.77169034210965,11.3749418691732,6.66006715190917
6,6104,"ServiC'os",2015,160,9.9,150596,-5.72632781637367,11.3749418691732,5.84526667589713
6,6104,"ServiC'os",2016,215,9.7,151402,-8.32885653013363,11.3749418691732,1.65786424938919
6,6104,"ServiC'os",2017,278,9.7,152868,-8.34384885616601,11.3749418691732,3.12651563118665
6,6104,"ServiC'os",2018,281,9.9,153623,-8.01864452380687,11.3749418691732,2.32129277021816
6,6104,"ServiC'os",2019,334,10,155142,-9.18272141029593,11.3749418691732,0.955082102352945
6,6104,"ServiC'os",2020,405,9.9,155385,-14.3418168032076,11.3749418691732,-2.75067570946699
6,6105,"Industria",2011,77.1,8.1,65293,-1.2997650107136,11.318927374878,9.81947706411233
6,6105,"Industria",2012,87,8.1,65406,-2.87855726387352,11.318927374878,10.4298735286432
6,6105,"Industria",2013,107,8.1,65984,-4.30553783581126,11.318927374878,6.69582603226906
6,6105,"Industria",2014,125,8.1,66357,-5.95100120501593,11.318927374878,5.79359987635163
6,6105,"Industria",2015,135,8.3,66895,-7.41672474308871,11.318927374878,3.58892556473542
6,6105,"Industria",2016,182,8.3,67523,-8.88016946101561,11.318927374878,3.54933952002377
6,6105,"Industria",2017,158,8.4,67896,-8.36505718086846,11.318927374878,0.441740015745739
6,6105,"Industria",2018,205,8.4,68421,-10.747335662134,11.318927374878,0.5649411678262
6,6105,"Industria",2019,169,8.4,69036,-10.45418491296,11.318927374878,0.594766156053075
6,6105,"Industria",2020,214,8.4,69338,-12.5689944042824,11.318927374878,2.51009513093648
6,6106,"Industria",2011,70.6,9.5,152812,-1.41541281528771,11.2156660567736,7.57605859464178
6,6106,"Industria",2012,86,9.4,153402,-2.37164185498841,11.2156660567736,7.22509574926397
6,6106,"Industria",2013,77,9.4,154725,-4.07467889820691,11.2156660567736,8.4279792620204
6,6106,"Industria",2014,64,9.4,155602,-4.88283642195165,11.2156660567736,5.68093219564431
6,6106,"Industria",2015,71,9.4,156813,-5.5664740758948,11.2156660567736,6.53220928645266
6,6106,"Industria",2016,67,9.4,157418,-6.28995619690977,11.2156660567736,6.88946647031268
6,6106,"Industria",2017,68,9.4,157660,-9.71288236475084,11.2156660567736,0.639038308091052
6,6106,"Industria",2018,74,9.4,157937,-9.26278310269117,11.2156660567736,2.4234309964394
6,6106,"Industria",2019,90,9.4,158440,-12.1021698910045,11.2156660567736,-0.866862691204153
6,6106,"Industria",2020,102,9.5,159525,-14.1615682700649,11.2156660567736,-3.29141987220562
6,6107,"Industria",2011,67,8.4,43867,-1.07183490239549,11.9455401477404,10.5489011016944
6,6107,"Industria",2012,65,8.5,44108,-2.66968070459552,11.9455401477404,8.20008274022025
6,6107,"Industria",2013,86,8.5,44499,-4.01938272477128,11.9455401477404,8.947382696041
6,6107,"Industria",2014,85,8.3,44665,-5.81066881585866,11.9455401477404,6.45028260506409
6,6107,"Industria",2015,92,8.3,44836,-6.3090779457707,11.9455401477404,4.67372597300093
6,6107,"Industria",2016,77,8.4,45079,-8.89141734992154,11.9455401477404,3.56955303511675
6,6107,"Industria",2017,102,8.4,45371,-9.76526642998215,11.9455401477404,0.798508658562434
6,6107,"Industria",2018,130,8.6,45632,-11.1786341350526,11.9455401477404,1.19080088942621
6,6107,"Industria",2019,155,8.8,45880,-12.6069154014112,11.9455401477404,-1.24125705493211
6,6107,"Industria",2020,137,8.9,46334,-13.1785657617729,11.9455401477404,-1.78119879256008
6,6108,"Agricultura",2011,78.8,8.1,44261,-1.0687435005093,11.7075944793411,12.6080908450787
6,6108,"Agricultura",2012,64,8.2,44623,-2.88483834196813,11.7075944793411,9.43310353128945
6,6108,"Agricultura",2013,78,8.2,44833,-3.88401699846145,11.7075944793411,5.97087452927313
6,6108,"Agricultura",2014,88,8.3,44946,-4.67022393830121,11.7075944793411,8.74315140668495
6,6108,"Agricultura",2015,71,8.3,45309,-6.89947425154969,11.7075944793411,6.59462951607761
6,6108,"Agricultura",2016,59,8.3,45678,-6.66768148960546,11.7075944793411,5.69521495392744
6,6108,"Agricultura",2017,57,8.3,45815,-7.23427560401615,11.7075944793411,4.46558713584688
6,6108,"Agricultura",2018,67,8.3,46121,-11.1864393660799,11.7075944793411,-0.166999516060728
6,6108,"Agricultura",2019,75,8.3,46492,-10.4212508909404,11.7075944793411,2.62081969043496
6,6108,"Agricultura",2020,69,8.3,46884,-12.1204227535054,11.7075944793411,-0.826574075924795
6,6109,"Agricultura",2011,79.6,8.5,156139,-1.0281776842894,11.3811574242776,10.0386535064631
6,6109,"Agricultura",2012,75,8.4,157347,-2.4931695999112,11.3811574242776,8.27104733923341
6,6109,"Agricultura",2013,98,8.4,157649,-3.50605896720663,11.3811574242776,6.13278786226783
6,6109,"Agricultura",2014,94,8.4,158234,-4.25207602139562,11.3811574242776,7.03532718549844
6,6109,"Agricultura",2015,103,8.5,159291,-7.39024660375435,11.3811574242776,4.54009030434567
6,6109,"Agricultura",2016,96,8.6,160652,-6.69537810771726,11.3811574242776,6.50248623108746
6,6109,"Agricultura",2017,92,8.7,161935,-7.444312319858,11.3811574242776,4.80308134954781
6,6109,"Agricultura",2018,112,8.7,163377,-8.15071012172848,11.3811574242776,4.22338455763981
6,6109,"Agricultura",2019,101,8.7,164036,-12.6188639887841,11.3811574242776,-0.0758542729130278
6,6109,"Agricultura",2020,124,8.6,164351,-14.8919498594478,11.3811574242776,-5.78804087988479
6,6110,"Industria",2011,98.6,10.8,208817,-1.22000570618547,11.5169127579313,12.4060518640799
6,6110,"Industria",2012,100,10.8,209094,-2.61337302741595,11.5169127579313,8.29319377444811
6,6110,"Industria",2013,124,10.8,210288,-3.66764063970186,11.5169127579313,8.51669715409004
6,6110,"Industria",2014,109,10.8,211681,-5.77599031804129,11.5169127579313,6.36995007054856
6,6110,"Industria",2015,142,10.9,213298,-6.01793638605159,11.5169127579313,5.90628806483855
6,6110,"Industria",2016,139,10.9,214273,-6.45688834344037,11.5169127579313,3.65814450376572
6,6110,"Industria",2017,146,10.9,215135,-8.53146643855143,11.5169127579313,3.67173971686928
6,6110,"Industria",2018,128,11,215774,-10.3466125493869,11.5169127579313,2.84158288695112
6,6110,"Industria",2019,148,11,217506,-10.6877182741882,11.5169127579313,0.115682149863523
6,6110,"Industria",2020,190,11,218868,-14.0726670727599,11.5169127579313,-2.91741215094964
6,6111,"Agricultura",2011,64.5,7.6,70989,-1.15166814159602,11.7676564657362,8.69851472686546
6,6111,"Agricultura",2012,52,7.6,71114,-2.4384563236963,11.7676564657362,9.99574445083639
6,6111,"Agricultura",2013,72,7.6,71484,-3.65288611769211,11.7676564657362,6.68510234567028
6,6111,"Agricultura",2014,63,7.6,71986,-4.03318209154531,11.7676564657362,8.19606407162743
6,6111,"Agricultura",2015,69,7.7,72218,-6.30826960317791,11.7676564657362,3.35554992384591
6,6111,"Agricultura",2016,92,7.9,72933,-6.02725023496896,11.7676564657362,4.09629380433269
6,6111,"Agricultura",2017,73,7.8,73618,-8.51331406005193,11.7676564657362,1.53180958984981
6,6111,"Agricultura",2018,63,7.9,73711,-8.89189436100423,11.7676564657362,3.874748945219
6,6111,"Agricultura",2019,61,7.9,73819,-11.8056668546051,11.7676564657362,-0.453378309528734
6,6111,"Agricultura",2020,80,7.9,74496,-13.1785230000969,11.7676564657362,-1.5272189376024
6,6112,"ServiC'os",2011,61.4,8.9,107257,-1.41883223818149,11.3210523621645,8.66447184457303
6,6112,"ServiC'os",2012,49,9,107453,-2.74480010638945,11.3210523621645,8.11846011473332
6,6112,"ServiC'os",2013,44,9.1,108362,-3.03700004413258,11.3210523621645,10.0018186871907
6,6112,"ServiC'os",2014,36,9.1,108565,-5.29481489770114,11.3210523621645,5.70817866086004
6,6112,"ServiC'os",2015,29,9.2,109432,-5.62302439822815,11.3210523621645,5.43004127012797
6,6112,"ServiC'os",2016,25,9.2,110521,-7.879849817371,11.3210523621645,2.50674460518436
6,6112,"ServiC'os",2017,28,9.1,111402,-9.80032299109735,11.3210523621645,1.29278984902363
6,6112,"ServiC'os",2018,32,9.2,112309,-10.0962347835302,11.3210523621645,1.97836484152776
6,6112,"ServiC'os",2019,32,9.2,112430,-9.56761084450409,11.3210523621645,1.31251020550708
6,6112,"ServiC'os",2020,28,9.2,112636,-11.9275198760442,11.3210523621645,-0.71538105180143
6,6113,"Industria",2011,79.5,8.6,80630,-1.46311652986333,12.1381259438349,9.543478170874
6,6113,"Industria",2012,92,8.7,80966,-2.02920407475904,12.1381259438349,9.20652919803191
6,6113,"Industria",2013,95,8.7,81764,-3.26857175014447,12.1381259438349,7.59906482956656
6,6113,"Industria",2014,76,8.8,82246,-5.48389117885381,12.1381259438349,8.00299255398908
6,6113,"Industria",2015,103,8.8,83008,-7.21425039635506,12.1381259438349,5.91853967735953
6,6113,"Industria",2016,128,8.8,83799,-8.59754660865292,12.1381259438349,1.72407603513861
6,6113,"Industria",2017,163,9,84065,-7.33746283967048,12.1381259438349,4.05584209219904
6,6113,"Industria",2018,164,9.1,84508,-10.6964361201972,12.1381259438349,1.90090492504801
6,6113,"Industria",2019,223,9,84834,-12.1380987209268,12.1381259438349,-2.39245292709165
6,6113,"Industria",2020,179,9.2,85013,-11.389007846592,12.1381259438349,-0.0358922576650689
6,6114,"ServiC'os",2011,97.3,12.2,141068,-1.11905259545892,11.56096052879,10.5326774217388
6,6114,"ServiC'os",2012,79,12.3,141632,-2.18213402829133,11.56096052879,8.58271013350218
6,6114,"ServiC'os",2013,106,12.2,141954,-3.09350168856326,11.56096052879,8.72222995932167
6,6114,"ServiC'os",2014,103,12.3,142887,-4.54467802867293,11.56096052879,7.27222274544445
6,6114,"ServiC'os",2015,127,12.3,144233,-7.20041019900236,11.56096052879,3.87342990112641
6,6114,"ServiC'os",2016,177,12.3,145251,-8.95110932411626,11.56096052879,3.63166334782823
6,6114,"ServiC'os",2017,180,12.5,145578,-9.28007291303948,11.56096052879,2.37703992626095
6,6114,"ServiC'os",2018,221,12.5,146624,-9.21705441921949,11.56096052879,2.66595508854471
6,6114,"ServiC'os",2019,251,12.5,148028,-12.6740358264651,11.56096052879,0.308283835188241
6,6114,"ServiC'os",2020,285,12.5,149176,-11.8614862253889,11.56096052879,0.0141441205320638
6,6115,"Industria",2011,74.7,8.3,81537,-1.04658046830446,11.4318489043508,9.50625462052243
6,6115,"Industria",2012,95,8.3,82107,-2.19624650548212,11.4318489043508,7.78438041129334
6,6115,"Industria",2013,120,8.3,82235,-3.48680702364072,11.4318489043508,6.28953828668269
6,6115,"Industria",2014,109,8.3,82332,-5.08068176172674,11.4318489043508,4.62816303230626
6,6115,"Industria",2015,137,8.1,83044,-6.12256762979086,11.4318489043508,3.39185383012572
6,6115,"Industria",2016,115,8.1,83672,-6.74280410259962,11.4318489043508,2.65488119684076
6,6115,"Industria",2017,120,8.1,84124,-8.82901964697521,11.4318489043508,3.14333149009947
6,6115,"Industria",2018,122,8.1,84568,-11.6508170589805,11.4318489043508,-0.0596078701058718
6,6115,"Industria",2019,126,8.1,84803,-10.3815860005561,11.4318489043508,1.52206849037613
6,6115,"Industria",2020,103,8.1,85476,-14.3528745137155,11.4318489043508,-3.88127804446067
7,7001,"Industria",2011,79.5,9.1,82435,-1.3494380946504,11.6285536207492,10.0049101474372
7,7001,"Industria",2012,98,9.1,83141,-2.64627902884968,11.6285536207492,10.3010487016918
7,7001,"Industria",2013,118,9.1,83923,-3.11610794859007,11.6285536207492,10.7779442787937
7,7001,"Industria",2014,164,8.9,84062,-5.02771542686969,11.6285536207492,4.960538943152
7,7001,"Industria",2015,182,8.8,84191,-7.04365484183654,11.6285536207492,4.27628855961473
7,7001,"Industria",2016,182,8.9,84910,-7.79311867919751,11.6285536207492,3.05318324134469
7,7001,"Industria",2017,158,8.9,85248,-9.08224444335792,11.6285536207492,3.51887371934121
7,7001,"Industria",2018,220,8.9,85710,-10.8228314025328,11.6285536207492,0.379794542303871
7,7001,"Industria",2019,182,9,85985,-9.41121384152211,11.6285536207492,2.46988014287863
7,7001,"Industria",2020,227,9,86780,-10.3743377455976,11.6285536207492,1.78955347679519
7,7002,"Industria",2011,19.1,7.7,81638,-1.32988417346496,11.2536464666715,8.24581780330701
7,7002,"Industria",2012,21,7.7,82377,-2.65791475167498,11.2536464666715,8.50855342753239
7,7002,"Industria",2013,19,7.7,82796,-3.21467905899044,11.2536464666715,8.58219930154423
7,7002,"Industria",2014,16,7.6,83173,-5.26798649830744,11.2536464666715,6.39440815898809
7,7002,"Industria",2015,18,7.6,83963,-6.18615461804438,11.2536464666715,6.16071554457542
7,7002,"Industria",2016,14,7.8,84572,-7.56729471869767,11.2536464666715,4.37080502725388
7,7002,"Industria",2017,12,7.8,84702,-8.66877794230822,11.2536464666715,2.37439984476856
7,7002,"Industria",2018,10,7.6,85424,-8.47033256851137,11.2536464666715,3.89243450872497
7,7002,"Industria",2019,13,7.6,85785,-13.2796720286133,11.2536464666715,-3.60759590610687
7,7002,"Industria",2020,14,7.6,86078,-10.2420331945177,11.2536464666715,0.0382172888806014
7,7003,"Industria",2011,50.6,8.1,61287,-1.42109842831269,11.3642708639847,9.99881400503869
7,7003,"Industria",2012,49,8.2,61509,-2.74702210235409,11.3642708639847,9.67092510974449
7,7003,"Industria",2013,68,8.2,61864,-3.76226433436386,11.3642708639847,9.27238536966403
7,7003,"Industria",2014,61,8.2,62143,-5.03120987303555,11.3642708639847,5.2445703976985
7,7003,"Industria",2015,51,8.3,62672,-7.0679493714124,11.3642708639847,3.98324185190071
7,7003,"Industria",2016,51,8.3,63027,-6.08944100607187,11.3642708639847,3.58173855733923
7,7003,"Industria",2017,67,8.3,63362,-7.0858356624376,11.3642708639847,1.89075532982175
7,7003,"Industria",2018,83,8.4,63574,-11.8955644210801,11.3642708639847,-0.815392117377124
7,7003,"Industria",2019,76,8.3,64045,-12.7405031964881,11.3642708639847,-1.0209965610056
7,7003,"Industria",2020,95,8.4,64251,-11.0270660149399,11.3642708639847,0.107962388247993
7,7004,"Agricultura",2011,60.5,7.5,20073,-1.126628039754,11.0546309489757,12.1442747956955
7,7004,"Agricultura",2012,51,7.5,20222,-2.74101718864404,11.0546309489757,9.2140084519678
7,7004,"Agricultura",2013,61,7.5,20271,-4.34679246763699,11.0546309489757,4.99666001014005
7,7004,"Agricultura",2014,64,7.6,20409,-4.21541465539485,11.0546309489757,5.72444564715537
7,7004,"Agricultura",2015,52,7.7,20570,-5.16480119200423,11.0546309489757,5.2221822520936
7,7004,"Agricultura",2016,57,7.8,20626,-7.59443434886634,11.0546309489757,1.64088974248255
7,7004,"Agricultura",2017,68,7.9,20793,-9.30380076146685,11.0546309489757,0.357139486986408
7,7004,"Agricultura",2018,71,8,20977,-8.12065437156707,11.0546309489757,1.94893402606223
7,7004,"Agricultura",2019,93,8.1,21053,-11.0306384641444,11.0546309489757,-0.440715100078782
7,7004,"Agricultura",2020,98,8.1,21178,-14.6902367717121,11.0546309489757,-2.54525325126121
7,7005,"Agricultura",2011,57.3,9.7,53204,-1.48902736813761,11.3661781636067,8.40752407701274
7,7005,"Agricultura",2012,48,9.8,53684,-2.22875731950626,11.3661781636067,8.00542015646494
7,7005,"Agricultura",2013,52,9.9,54194,-4.47821708489209,11.3661781636067,7.6628229595979
7,7005,"Agricultura",2014,70,9.9,54464,-4.57512808125466,11.3661781636067,9.41398815690014
7,7005,"Agricultura",2015,79,10.1,54893,-6.14007573749404,11.3661781636067,3.35044232804772
7,7005,"Agricultura",2016,71,10.2,55023,-8.04780025058426,11.3661781636067,3.18023153853243
7,7005,"Agricultura",2017,88,10.2,55107,-8.72113611141685,11.3661781636067,4.60050090657643
7,7005,"Agricultura",2018,107,10.2,55197,-9.97469299566001,11.3661781636067,2.6201877837025
7,7005,"Agricultura",2019,123,10.2,55426,-12.5295774143888,11.3661781636067,-1.64847333906847
7,7005,"Agricultura",2020,127,10.4,55666,-13.4481342020445,11.3661781636067,-2.89472388409091
7,7006,"Industria",2011,38.3,8.5,142533,-1.19466429308522,11.1141729897121,8.89663332947953
7,7006,"Industria",2012,34,8.6,143817,-2.33827366121113,11.1141729897121,8.58399605434402
7,7006,"Industria",2013,27,8.6,144636,-3.9056105063064,11.1141729897121,6.57195506914347
7,7006,"Industria",2014,36,8.7,145741,-5.52961977710947,11.1141729897121,5.75082950835034
7,7006,"Industria",2015,41,8.8,146428,-6.83760954241734,11.1141729897121,5.09447430808661
7,7006,"Industria",2016,40,8.9,147689,-6.38485671509989,11.1141729897121,6.16401187503187
7,7006,"Industria",2017,45,9,148130,-10.2803185553057,11.1141729897121,1.59289033878193
7,7006,"Industria",2018,39,8.8,149144,-10.2289535021409,11.1141729897121,0.0355385673082328
7,7006,"Industria",2019,44,8.8,150419,-9.25781193142757,11.1141729897121,3.113862649669
7,7006,"Industria",2020,43,8.8,150630,-10.5120747885667,11.1141729897121,0.827869850557536
7,7007,"ServiC'os",2011,96.3,10.1,85256,-1.41343120753299,11.6399285919499,10.8005444203567
7,7007,"ServiC'os",2012,87,10.2,85454,-2.53987628710456,11.6399285919499,8.68254688270387
7,7007,"ServiC'os",2013,107,10.3,86082,-3.29269390320405,11.6399285919499,7.32535012360553
7,7007,"ServiC'os",2014,102,10.5,86429,-5.81001659063622,11.6399285919499,7.9299527144437
7,7007,"ServiC'os",2015,121,10.6,86902,-5.58605146885384,11.6399285919499,8.89795773731308
7,7007,"ServiC'os",2016,96,10.4,87659,-6.22088868613355,11.6399285919499,4.94043882264065
7,7007,"ServiC'os",2017,117,10.4,87757,-7.6226989987772,11.6399285919499,3.47758648553909
7,7007,"ServiC'os",2018,151,10.4,88298,-11.1415024893358,11.6399285919499,-0.429942383129057
7,7007,"ServiC'os",2019,139,10.3,88683,-12.8580924676498,11.6399285919499,-3.21671074471515
7,7007,"ServiC'os",2020,173,10.4,89133,-11.0097165196203,11.6399285919499,0.768310005233024
7,7008,"Agricultura",2011,34.9,10.2,189526,-1.03988072543871,11.338348401757,10.4640997258216
7,7008,"Agricultura",2012,37,10.2,190742,-2.62088034581393,11.338348401757,8.22791551033418
7,7008,"Agricultura",2013,38,10.1,192256,-4.33371945354156,11.338348401757,7.52875469175995
7,7008,"Agricultura",2014,30,10.1,192693,-4.66033667186275,11.338348401757,6.77740146129905
7,7008,"Agricultura",2015,33,10.1,194128,-7.38284593389835,11.338348401757,3.0221289566635
7,7008,"Agricultura",2016,34,10.1,195725,-8.89346393267624,11.338348401757,4.54784322110282
7,7008,"Agricultura",2017,33,10,197053,-7.57763625017833,11.338348401757,3.97862921331148
7,7008,"Agricultura",2018,43,10,199014,-9.78260814305395,11.338348401757,1.18177146602933
7,7008,"Agricultura",2019,50,10,199491,-10.5293821241939,11.338348401757,1.81928243378718
7,7008,"Agricultura",2020,58,10.2,199807,-13.9857333688997,11.338348401757,-2.07719169502249
7,7009,"Agricultura",2011,35,9.5,157503,-1.45748263364658,11.769012792618,11.6625626174946
7,7009,"Agricultura",2012,31,9.5,158227,-2.01705748820677,11.769012792618,8.23793804127503
7,7009,"Agricultura",2013,31,9.6,158818,-4.13103436818346,11.769012792618,6.96694835005399
7,7009,"Agricultura",2014,30,9.6,160037,-4.32651814864948,11.769012792618,7.34358655528419
7,7009,"Agricultura",2015,28,9.6,161062,-7.12059915240388,11.769012792618,5.49988752067995
7,7009,"Agricultura",2016,22,9.6,162533,-8.15074233734049,11.769012792618,0.292479653864631
